tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,control,value,channel,program,note,velocity
49070,control_change,,,,,16,0,1,,,,64,0,0,,,
49077,note_on,,,,,7,0,1,,,,,,0,,68,0
49123,note_on,,,,,0,0,1,,,,,,0,,92,88
49123,note_on,,,,,46,0,1,,,,,,0,,80,89
49124,note_on,,,,,1,0,1,,,,,,0,,104,89
49128,note_on,,,,,4,0,1,,,,,,0,,71,61
49130,note_on,,,,,2,0,1,,,,,,0,,76,56
49137,note_on,,,,,7,0,1,,,,,,0,,76,0
49138,note_on,,,,,1,0,1,,,,,,0,,71,0
49140,set_tempo,,,,,90,1,0,,361446,,,,,,,
49140,note_on,,,,,2,0,1,,,,,,0,,80,0
49177,control_change,,,,,37,0,1,,,,64,0,0,,,
49197,note_on,,,,,20,0,1,,,,,,0,,66,87
49202,control_change,,,,,5,0,1,,,,64,0,0,,,
49205,note_on,,,,,3,0,1,,,,,,0,,104,0
49221,note_on,,,,,16,0,1,,,,,,0,,92,0
49230,set_tempo,,,,,90,1,0,,359281,,,,,,,
49268,note_on,,,,,47,0,1,,,,,,0,,81,69
49269,note_on,,,,,1,0,1,,,,,,0,,105,100
49270,note_on,,,,,1,0,1,,,,,,0,,93,90
49273,note_on,,,,,3,0,1,,,,,,0,,72,76
49274,note_on,,,,,1,0,1,,,,,,0,,75,58
49276,note_on,,,,,2,0,1,,,,,,0,,66,0
49282,note_on,,,,,6,0,1,,,,,,0,,75,0
49284,note_on,,,,,2,0,1,,,,,,0,,81,0
49288,note_on,,,,,4,0,1,,,,,,0,,72,0
49320,set_tempo,,,,,90,1,0,,357143,,,,,,,
49326,note_on,,,,,38,0,1,,,,,,0,,93,0
49339,control_change,,,,,13,0,1,,,,64,0,0,,,
49344,note_on,,,,,5,0,1,,,,,,0,,63,90
49360,control_change,,,,,16,0,1,,,,64,0,0,,,
49377,note_on,,,,,17,0,1,,,,,,0,,105,0
49412,set_tempo,,,,,92,1,0,,355030,,,,,,,
49415,note_on,,,,,38,0,1,,,,,,0,,63,0
49416,note_on,,,,,1,0,1,,,,,,0,,92,90
49417,note_on,,,,,1,0,1,,,,,,0,,80,86
49418,note_on,,,,,1,0,1,,,,,,0,,104,84
49420,note_on,,,,,2,0,1,,,,,,0,,72,79
49422,note_on,,,,,2,0,1,,,,,,0,,75,80
49428,note_on,,,,,6,0,1,,,,,,0,,75,0
49429,note_on,,,,,1,0,1,,,,,,0,,80,0
49431,note_on,,,,,2,0,1,,,,,,0,,72,0
49433,note_on,,,,,2,0,1,,,,,,0,,92,0
49436,note_on,,,,,3,0,1,,,,,,0,,104,0
49481,control_change,,,,,45,0,1,,,,64,0,0,,,
49493,note_on,,,,,0,0,1,,,,,,0,,101,93
49493,note_on,,,,,12,0,1,,,,,,0,,89,86
49496,note_on,,,,,3,0,1,,,,,,0,,60,72
49499,control_change,,,,,3,0,1,,,,64,0,0,,,
49502,set_tempo,,,,,90,1,0,,352941,,,,,,,
49508,note_on,,,,,9,0,1,,,,,,0,,101,0
49508,note_on,,,,,0,0,1,,,,,,0,,89,0
49568,note_on,,,,,60,0,1,,,,,,0,,69,75
49569,note_on,,,,,1,0,1,,,,,,0,,78,80
49569,note_on,,,,,0,0,1,,,,,,0,,102,95
49570,note_on,,,,,1,0,1,,,,,,0,,90,82
49573,note_on,,,,,3,0,1,,,,,,0,,75,90
49575,note_on,,,,,2,0,1,,,,,,0,,60,0
49581,note_on,,,,,6,0,1,,,,,,0,,78,0
49582,note_on,,,,,1,0,1,,,,,,0,,69,0
49584,note_on,,,,,2,0,1,,,,,,0,,102,0
49584,note_on,,,,,0,0,1,,,,,,0,,90,0
49586,note_on,,,,,2,0,1,,,,,,0,,75,0
49592,set_tempo,,,,,90,1,0,,350877,,,,,,,
49634,control_change,,,,,48,0,1,,,,64,0,0,,,
49644,note_on,,,,,10,0,1,,,,,,0,,57,74
49650,note_on,,,,,6,0,1,,,,,,0,,86,86
49651,note_on,,,,,1,0,1,,,,,,0,,98,93
49657,control_change,,,,,6,0,1,,,,64,0,0,,,
49663,note_on,,,,,6,0,1,,,,,,0,,86,0
49664,note_on,,,,,1,0,1,,,,,,0,,98,0
49682,set_tempo,,,,,90,1,0,,348837,,,,,,,
49715,note_on,,,,,51,0,1,,,,,,0,,57,0
49723,note_on,,,,,8,0,1,,,,,,0,,75,72
49724,note_on,,,,,1,0,1,,,,,,0,,66,72
49726,note_on,,,,,0,0,1,,,,,,0,,99,94
49726,note_on,,,,,2,0,1,,,,,,0,,87,90
49730,note_on,,,,,4,0,1,,,,,,0,,72,72
49737,note_on,,,,,7,0,1,,,,,,0,,72,0
49737,note_on,,,,,0,0,1,,,,,,0,,75,0
49744,note_on,,,,,7,0,1,,,,,,0,,66,0
49781,control_change,,,,,37,0,1,,,,64,0,0,,,
49802,note_on,,,,,21,0,1,,,,,,0,,56,105
49810,control_change,,,,,8,0,1,,,,64,0,0,,,
49815,note_on,,,,,5,0,1,,,,,,0,,99,0
49823,note_on,,,,,8,0,1,,,,,,0,,87,0
49825,note_on,,,,,2,0,1,,,,,,0,,56,0
49879,note_on,,,,,54,0,1,,,,,,0,,100,97
49880,note_on,,,,,1,0,1,,,,,,0,,88,84
49880,note_on,,,,,0,0,1,,,,,,0,,68,89
49882,note_on,,,,,2,0,1,,,,,,0,,76,78
49884,note_on,,,,,2,0,1,,,,,,0,,71,79
49892,note_on,,,,,8,0,1,,,,,,0,,71,0
49895,note_on,,,,,3,0,1,,,,,,0,,76,0
49901,note_on,,,,,6,0,1,,,,,,0,,68,0
49944,control_change,,,,,43,0,1,,,,64,0,0,,,
49954,note_on,,,,,10,0,1,,,,,,0,,59,91
49955,note_on,,,,,1,0,1,,,,,,0,,88,0
49962,note_on,,,,,7,0,1,,,,,,0,,100,0
49966,control_change,,,,,4,0,1,,,,64,0,0,,,
49989,note_on,,,,,23,0,1,,,,,,0,,59,0
50026,note_on,,,,,37,0,1,,,,,,0,,102,94
50027,note_on,,,,,1,0,1,,,,,,0,,90,81
50029,note_on,,,,,2,0,1,,,,,,0,,78,81
50032,note_on,,,,,3,0,1,,,,,,0,,71,81
50032,note_on,,,,,0,0,1,,,,,,0,,68,89
50039,note_on,,,,,7,0,1,,,,,,0,,71,0
50044,note_on,,,,,5,0,1,,,,,,0,,78,0
50054,note_on,,,,,10,0,1,,,,,,0,,68,0
50086,control_change,,,,,32,0,1,,,,64,0,0,,,
50098,note_on,,,,,12,0,1,,,,,,0,,64,90
50110,control_change,,,,,12,0,1,,,,64,0,0,,,
50112,note_on,,,,,2,0,1,,,,,,0,,102,0
50116,note_on,,,,,4,0,1,,,,,,0,,90,0
50125,note_on,,,,,9,0,1,,,,,,0,,64,0
50168,note_on,,,,,43,0,1,,,,,,0,,103,104
50169,note_on,,,,,1,0,1,,,,,,0,,91,90
50170,note_on,,,,,1,0,1,,,,,,0,,79,84
50172,note_on,,,,,2,0,1,,,,,,0,,76,75
50174,note_on,,,,,2,0,1,,,,,,0,,71,81
50180,note_on,,,,,6,0,1,,,,,,0,,76,0
50184,note_on,,,,,4,0,1,,,,,,0,,79,0
50188,note_on,,,,,4,0,1,,,,,,0,,91,0
50191,note_on,,,,,3,0,1,,,,,,0,,71,0
50196,note_on,,,,,5,0,1,,,,,,0,,103,0
50229,control_change,,,,,33,0,1,,,,64,0,0,,,
50242,note_on,,,,,13,0,1,,,,,,0,,68,94
50256,control_change,,,,,14,0,1,,,,64,0,0,,,
50282,note_on,,,,,26,0,1,,,,,,0,,68,0
50309,note_on,,,,,27,0,1,,,,,,0,,80,82
50312,note_on,,,,,3,0,1,,,,,,0,,104,92
50312,note_on,,,,,0,0,1,,,,,,0,,92,89
50314,note_on,,,,,2,0,1,,,,,,0,,71,66
50316,note_on,,,,,2,0,1,,,,,,0,,76,60
50320,note_on,,,,,4,0,1,,,,,,0,,71,0
50323,note_on,,,,,0,0,1,,,,,,0,,76,0
50323,note_on,,,,,3,0,1,,,,,,0,,80,0
50325,note_on,,,,,2,0,1,,,,,,0,,104,0
50326,note_on,,,,,1,0,1,,,,,,0,,92,0
50376,control_change,,,,,50,0,1,,,,64,0,0,,,
50380,note_on,,,,,4,0,1,,,,,,0,,62,82
50402,control_change,,,,,22,0,1,,,,64,0,0,,,
50449,note_on,,,,,47,0,1,,,,,,0,,101,101
50449,note_on,,,,,0,0,1,,,,,,0,,89,89
50450,note_on,,,,,1,0,1,,,,,,0,,68,75
50453,note_on,,,,,3,0,1,,,,,,0,,77,59
50455,note_on,,,,,2,0,1,,,,,,0,,62,0
50455,note_on,,,,,0,0,1,,,,,,0,,71,76
50463,note_on,,,,,8,0,1,,,,,,0,,71,0
50468,note_on,,,,,0,0,1,,,,,,0,,89,0
50468,note_on,,,,,5,0,1,,,,,,0,,77,0
50471,note_on,,,,,3,0,1,,,,,,0,,101,0
50490,note_on,,,,,19,0,1,,,,,,0,,68,0
50513,control_change,,,,,23,0,1,,,,64,0,0,,,
50516,note_on,,,,,3,0,1,,,,,,0,,63,89
50539,control_change,,,,,23,0,1,,,,64,0,0,,,
50579,note_on,,,,,40,0,1,,,,,,0,,63,0
50580,note_on,,,,,1,0,1,,,,,,0,,90,88
50581,note_on,,,,,1,0,1,,,,,,0,,102,96
50583,note_on,,,,,2,0,1,,,,,,0,,78,87
50587,note_on,,,,,4,0,1,,,,,,0,,69,74
50589,note_on,,,,,2,0,1,,,,,,0,,72,62
50602,note_on,,,,,13,0,1,,,,,,0,,72,0
50607,note_on,,,,,5,0,1,,,,,,0,,69,0
50611,note_on,,,,,4,0,1,,,,,,0,,78,0
50641,control_change,,,,,30,0,1,,,,64,0,0,,,
50650,note_on,,,,,9,0,1,,,,,,0,,64,86
50651,note_on,,,,,1,0,1,,,,,,0,,102,0
50663,control_change,,,,,12,0,1,,,,64,127,0,,,
50676,note_on,,,,,13,0,1,,,,,,0,,90,0
50702,note_on,,,,,26,0,1,,,,,,0,,64,0
50716,note_on,,,,,14,0,1,,,,,,0,,103,101
50717,note_on,,,,,1,0,1,,,,,,0,,91,91
50719,note_on,,,,,2,0,1,,,,,,0,,73,75
50719,note_on,,,,,0,0,1,,,,,,0,,70,76
50720,note_on,,,,,1,0,1,,,,,,0,,79,90
50738,note_on,,,,,18,0,1,,,,,,0,,73,0
50742,note_on,,,,,4,0,1,,,,,,0,,79,0
50748,note_on,,,,,6,0,1,,,,,,0,,70,0
50768,note_on,,,,,20,0,1,,,,,,0,,91,0
50777,control_change,,,,,9,0,1,,,,64,0,0,,,
50778,note_on,,,,,1,0,1,,,,,,0,,103,0
50786,note_on,,,,,8,0,1,,,,,,0,,65,85
50802,control_change,,,,,16,0,1,,,,64,127,0,,,
50848,note_on,,,,,46,0,1,,,,,,0,,80,82
50850,note_on,,,,,2,0,1,,,,,,0,,92,94
50851,note_on,,,,,1,0,1,,,,,,0,,104,91
50853,note_on,,,,,2,0,1,,,,,,0,,71,70
50866,note_on,,,,,13,0,1,,,,,,0,,74,26
50870,note_on,,,,,4,0,1,,,,,,0,,65,0
50879,note_on,,,,,9,0,1,,,,,,0,,80,0
50880,note_on,,,,,1,0,1,,,,,,0,,74,0
50885,note_on,,,,,5,0,1,,,,,,0,,71,0
50887,control_change,,,,,2,0,1,,,,64,0,0,,,
50913,note_on,,,,,26,0,1,,,,,,0,,66,94
50915,control_change,,,,,2,0,1,,,,64,127,0,,,
50920,note_on,,,,,5,0,1,,,,,,0,,104,0
50924,note_on,,,,,4,0,1,,,,,,0,,92,0
50977,note_on,,,,,53,0,1,,,,,,0,,105,102
50978,note_on,,,,,1,0,1,,,,,,0,,93,92
50980,note_on,,,,,2,0,1,,,,,,0,,72,79
50982,note_on,,,,,0,0,1,,,,,,0,,81,74
50982,note_on,,,,,2,0,1,,,,,,0,,75,69
50983,note_on,,,,,1,0,1,,,,,,0,,66,0
51009,note_on,,,,,26,0,1,,,,,,0,,81,0
51013,note_on,,,,,4,0,1,,,,,,0,,75,0
51015,note_on,,,,,2,0,1,,,,,,0,,72,0
51036,control_change,,,,,21,0,1,,,,64,0,0,,,
51046,note_on,,,,,10,0,1,,,,,,0,,67,74
51057,note_on,,,,,11,0,1,,,,,,0,,93,0
51061,control_change,,,,,4,0,1,,,,64,127,0,,,
51063,note_on,,,,,2,0,1,,,,,,0,,105,0
51106,note_on,,,,,43,0,1,,,,,,0,,73,76
51107,note_on,,,,,1,0,1,,,,,,0,,105,102
51108,note_on,,,,,1,0,1,,,,,,0,,93,95
51108,note_on,,,,,0,0,1,,,,,,0,,81,76
51111,note_on,,,,,3,0,1,,,,,,0,,76,62
51118,note_on,,,,,7,0,1,,,,,,0,,67,0
51140,note_on,,,,,22,0,1,,,,,,0,,81,0
51143,note_on,,,,,3,0,1,,,,,,0,,76,0
51155,note_on,,,,,12,0,1,,,,,,0,,73,0
51162,control_change,,,,,7,0,1,,,,64,0,0,,,
51172,note_on,,,,,10,0,1,,,,,,0,,66,93
51174,note_on,,,,,2,0,1,,,,,,0,,93,0
51182,note_on,,,,,8,0,1,,,,,,0,,105,0
51189,control_change,,,,,7,0,1,,,,64,127,0,,,
51200,note_on,,,,,11,0,1,,,,,,0,,93,84
51213,note_on,,,,,13,0,1,,,,,,0,,66,0
51224,note_on,,,,,11,0,1,,,,,,0,,93,0
51234,note_on,,,,,10,0,1,,,,,,0,,105,103
51236,note_on,,,,,2,0,1,,,,,,0,,72,67
51236,note_on,,,,,0,0,1,,,,,,0,,75,76
51237,note_on,,,,,1,0,1,,,,,,0,,81,78
51261,note_on,,,,,24,0,1,,,,,,0,,105,0
51266,note_on,,,,,5,0,1,,,,,,0,,72,0
51269,note_on,,,,,3,0,1,,,,,,0,,93,83
51275,note_on,,,,,6,0,1,,,,,,0,,81,0
51277,note_on,,,,,2,0,1,,,,,,0,,75,0
51280,control_change,,,,,3,0,1,,,,64,0,0,,,
51292,note_on,,,,,12,0,1,,,,,,0,,93,0
51299,note_on,,,,,7,0,1,,,,,,0,,67,62
51301,note_on,,,,,2,0,1,,,,,,0,,105,100
51303,control_change,,,,,2,0,1,,,,64,127,0,,,
51323,note_on,,,,,20,0,1,,,,,,0,,105,0
51330,note_on,,,,,7,0,1,,,,,,0,,93,81
51332,note_on,,,,,2,0,1,,,,,,0,,67,0
51357,note_on,,,,,25,0,1,,,,,,0,,93,0
51364,note_on,,,,,7,0,1,,,,,,0,,81,75
51366,note_on,,,,,2,0,1,,,,,,0,,105,98
51367,note_on,,,,,1,0,1,,,,,,0,,76,62
51370,note_on,,,,,3,0,1,,,,,,0,,73,73
51374,control_change,,,,,4,0,1,,,,64,0,0,,,
51380,control_change,,,,,6,0,1,,,,64,127,0,,,
51385,note_on,,,,,5,0,1,,,,,,0,,81,0
51389,note_on,,,,,4,0,1,,,,,,0,,76,0
51393,note_on,,,,,4,0,1,,,,,,0,,105,0
51396,note_on,,,,,3,0,1,,,,,,0,,73,0
51399,note_on,,,,,3,0,1,,,,,,0,,93,84
51421,note_on,,,,,22,0,1,,,,,,0,,93,0
51430,control_change,,,,,9,0,1,,,,64,0,0,,,
51433,note_on,,,,,3,0,1,,,,,,0,,68,102
51435,note_on,,,,,2,0,1,,,,,,0,,105,101
51446,control_change,,,,,11,0,1,,,,64,127,0,,,
51450,note_on,,,,,4,0,1,,,,,,0,,68,0
51461,note_on,,,,,11,0,1,,,,,,0,,105,0
51468,note_on,,,,,7,0,1,,,,,,0,,93,84
51491,note_on,,,,,23,0,1,,,,,,0,,93,0
51504,note_on,,,,,0,0,1,,,,,,0,,75,79
51504,note_on,,,,,13,0,1,,,,,,0,,105,101
51505,control_change,,,,,1,0,1,,,,64,0,0,,,
51506,note_on,,,,,1,0,1,,,,,,0,,84,79
51508,note_on,,,,,2,0,1,,,,,,0,,78,73
51512,control_change,,,,,4,0,1,,,,64,127,0,,,
51523,note_on,,,,,11,0,1,,,,,,0,,84,0
51531,note_on,,,,,8,0,1,,,,,,0,,75,0
51532,note_on,,,,,1,0,1,,,,,,0,,78,0
51534,note_on,,,,,2,0,1,,,,,,0,,105,0
51540,note_on,,,,,6,0,1,,,,,,0,,93,88
51565,control_change,,,,,25,0,1,,,,64,0,0,,,
51572,control_change,,,,,7,0,1,,,,64,127,0,,,
51574,note_on,,,,,2,0,1,,,,,,0,,68,94
51576,note_on,,,,,2,0,1,,,,,,0,,105,102
51582,note_on,,,,,6,0,1,,,,,,0,,93,0
51588,note_on,,,,,6,0,1,,,,,,0,,68,0
51602,note_on,,,,,14,0,1,,,,,,0,,105,0
51610,note_on,,,,,8,0,1,,,,,,0,,93,85
51644,control_change,,,,,34,0,1,,,,64,0,0,,,
51646,control_change,,,,,2,0,1,,,,64,127,0,,,
51648,note_on,,,,,0,0,1,,,,,,0,,85,88
51648,note_on,,,,,2,0,1,,,,,,0,,105,105
51656,note_on,,,,,0,0,1,,,,,,0,,79,66
51656,note_on,,,,,8,0,1,,,,,,0,,76,75
51658,note_on,,,,,2,0,1,,,,,,0,,93,0
51663,note_on,,,,,5,0,1,,,,,,0,,79,0
51664,note_on,,,,,1,0,1,,,,,,0,,85,0
51672,note_on,,,,,8,0,1,,,,,,0,,76,0
51676,note_on,,,,,4,0,1,,,,,,0,,105,0
51684,note_on,,,,,8,0,1,,,,,,0,,93,92
51706,note_on,,,,,22,0,1,,,,,,0,,93,0
51711,control_change,,,,,5,0,1,,,,64,0,0,,,
51719,control_change,,,,,8,0,1,,,,64,127,0,,,
51721,note_on,,,,,2,0,1,,,,,,0,,105,104
51722,note_on,,,,,1,0,1,,,,,,0,,68,97
51736,note_on,,,,,14,0,1,,,,,,0,,68,0
51750,note_on,,,,,14,0,1,,,,,,0,,105,0
51757,note_on,,,,,7,0,1,,,,,,0,,93,88
51781,note_on,,,,,24,0,1,,,,,,0,,93,0
51795,note_on,,,,,14,0,1,,,,,,0,,84,75
51796,note_on,,,,,1,0,1,,,,,,0,,93,29
51796,note_on,,,,,0,0,1,,,,,,0,,105,108
51796,note_on,,,,,0,0,1,,,,,,0,,78,76
51799,control_change,,,,,3,0,1,,,,64,0,0,,,
51800,note_on,,,,,1,0,1,,,,,,0,,75,73
51802,control_change,,,,,2,0,1,,,,64,127,0,,,
51806,note_on,,,,,4,0,1,,,,,,0,,93,0
51814,note_on,,,,,8,0,1,,,,,,0,,84,0
51819,note_on,,,,,5,0,1,,,,,,0,,75,0
51825,note_on,,,,,6,0,1,,,,,,0,,78,0
51825,note_on,,,,,0,0,1,,,,,,0,,105,0
51833,note_on,,,,,8,0,1,,,,,,0,,93,90
51872,note_on,,,,,39,0,1,,,,,,0,,68,94
51873,control_change,,,,,1,0,1,,,,64,0,0,,,
51874,note_on,,,,,1,0,1,,,,,,0,,105,108
51877,control_change,,,,,3,0,1,,,,64,127,0,,,
51883,note_on,,,,,6,0,1,,,,,,0,,93,0
51884,note_on,,,,,1,0,1,,,,,,0,,68,0
51908,note_on,,,,,24,0,1,,,,,,0,,105,0
51912,note_on,,,,,4,0,1,,,,,,0,,93,84
51954,control_change,,,,,42,0,1,,,,64,0,0,,,
51955,note_on,,,,,1,0,1,,,,,,0,,105,108
51955,note_on,,,,,0,0,1,,,,,,0,,78,86
51957,note_on,,,,,0,0,1,,,,,,0,,84,79
51957,note_on,,,,,2,0,1,,,,,,0,,87,90
51962,control_change,,,,,5,0,1,,,,64,127,0,,,
51964,note_on,,,,,2,0,1,,,,,,0,,93,0
51973,note_on,,,,,9,0,1,,,,,,0,,87,0
51973,note_on,,,,,0,0,1,,,,,,0,,84,0
51975,note_on,,,,,2,0,1,,,,,,0,,78,0
51994,note_on,,,,,19,0,1,,,,,,0,,93,94
52002,note_on,,,,,8,0,1,,,,,,0,,105,0
52004,set_tempo,,,,,2322,1,0,,348837,,,,,,,
52012,set_tempo,,,,,8,1,0,,350877,,,,,,,
52018,note_on,,,,,16,0,1,,,,,,0,,93,0
52020,set_tempo,,,,,8,1,0,,352941,,,,,,,
52028,set_tempo,,,,,8,1,0,,355030,,,,,,,
52036,set_tempo,,,,,8,1,0,,357143,,,,,,,
52040,note_on,,,,,22,0,1,,,,,,0,,92,97
52041,note_on,,,,,1,0,1,,,,,,0,,90,86
52042,set_tempo,,,,,6,1,0,,359281,,,,,,,
52044,control_change,,,,,3,0,1,,,,64,0,0,,,
52048,note_on,,,,,4,0,1,,,,,,0,,90,0
52050,set_tempo,,,,,8,1,0,,361446,,,,,,,
52053,note_on,,,,,5,0,1,,,,,,0,,92,0
52054,control_change,,,,,1,0,1,,,,64,127,0,,,
52058,set_tempo,,,,,8,1,0,,363636,,,,,,,
52066,set_tempo,,,,,8,1,0,,365854,,,,,,,
52074,set_tempo,,,,,8,1,0,,368098,,,,,,,
52080,note_on,,,,,0,0,1,,,,,,0,,93,79
52080,note_on,,,,,26,0,1,,,,,,0,,87,88
52080,set_tempo,,,,,6,1,0,,370370,,,,,,,
52082,note_on,,,,,2,0,1,,,,,,0,,84,69
52096,note_on,,,,,14,0,1,,,,,,0,,93,0
52098,note_on,,,,,2,0,1,,,,,,0,,84,0
52100,note_on,,,,,2,0,1,,,,,,0,,87,0
52110,note_on,,,,,10,0,1,,,,,,0,,92,107
52112,note_on,,,,,2,0,1,,,,,,0,,90,86
52119,note_on,,,,,7,0,1,,,,,,0,,90,0
52121,note_on,,,,,2,0,1,,,,,,0,,92,0
52138,note_on,,,,,0,0,1,,,,,,0,,93,92
52138,note_on,,,,,17,0,1,,,,,,0,,84,86
52138,note_on,,,,,0,0,1,,,,,,0,,87,84
52155,note_on,,,,,17,0,1,,,,,,0,,84,0
52156,note_on,,,,,1,0,1,,,,,,0,,93,0
52157,note_on,,,,,1,0,1,,,,,,0,,87,0
52167,note_on,,,,,10,0,1,,,,,,0,,92,95
52168,note_on,,,,,1,0,1,,,,,,0,,90,81
52174,note_on,,,,,6,0,1,,,,,,0,,92,0
52177,note_on,,,,,3,0,1,,,,,,0,,90,0
52197,note_on,,,,,20,0,1,,,,,,0,,87,86
52197,note_on,,,,,0,0,1,,,,,,0,,93,87
52198,note_on,,,,,1,0,1,,,,,,0,,84,78
52214,note_on,,,,,0,0,1,,,,,,0,,93,0
52214,note_on,,,,,16,0,1,,,,,,0,,84,0
52215,note_on,,,,,1,0,1,,,,,,0,,87,0
52224,note_on,,,,,9,0,1,,,,,,0,,92,97
52224,note_on,,,,,0,0,1,,,,,,0,,90,87
52236,note_on,,,,,12,0,1,,,,,,0,,90,0
52237,note_on,,,,,1,0,1,,,,,,0,,92,0
52252,note_on,,,,,15,0,1,,,,,,0,,93,87
52253,note_on,,,,,1,0,1,,,,,,0,,84,79
52253,note_on,,,,,0,0,1,,,,,,0,,87,86
52270,note_on,,,,,17,0,1,,,,,,0,,84,0
52271,note_on,,,,,1,0,1,,,,,,0,,93,0
52272,note_on,,,,,1,0,1,,,,,,0,,87,0
52280,note_on,,,,,8,0,1,,,,,,0,,92,97
52282,note_on,,,,,2,0,1,,,,,,0,,90,84
52298,note_on,,,,,0,0,1,,,,,,0,,92,0
52298,note_on,,,,,16,0,1,,,,,,0,,90,0
52305,note_on,,,,,7,0,1,,,,,,0,,93,89
52306,note_on,,,,,1,0,1,,,,,,0,,87,82
52307,note_on,,,,,1,0,1,,,,,,0,,84,78
52314,set_tempo,,,,,234,1,0,,368098,,,,,,,
52325,note_on,,,,,0,0,1,,,,,,0,,93,0
52325,note_on,,,,,18,0,1,,,,,,0,,84,0
52326,note_on,,,,,1,0,1,,,,,,0,,87,0
52336,note_on,,,,,10,0,1,,,,,,0,,92,97
52338,note_on,,,,,2,0,1,,,,,,0,,90,84
52350,note_on,,,,,12,0,1,,,,,,0,,92,0
52351,note_on,,,,,1,0,1,,,,,,0,,90,0
52356,set_tempo,,,,,42,1,0,,370370,,,,,,,
52361,note_on,,,,,10,0,1,,,,,,0,,93,81
52362,note_on,,,,,1,0,1,,,,,,0,,84,74
52362,note_on,,,,,0,0,1,,,,,,0,,87,77
52378,note_on,,,,,16,0,1,,,,,,0,,93,0
52379,note_on,,,,,1,0,1,,,,,,0,,87,0
52380,note_on,,,,,1,0,1,,,,,,0,,84,0
52390,note_on,,,,,10,0,1,,,,,,0,,92,99
52391,note_on,,,,,1,0,1,,,,,,0,,90,88
52405,note_on,,,,,14,0,1,,,,,,0,,92,0
52406,note_on,,,,,1,0,1,,,,,,0,,90,0
52415,note_on,,,,,9,0,1,,,,,,0,,93,84
52416,note_on,,,,,1,0,1,,,,,,0,,84,82
52417,note_on,,,,,1,0,1,,,,,,0,,87,80
52433,note_on,,,,,16,0,1,,,,,,0,,84,0
52434,note_on,,,,,1,0,1,,,,,,0,,93,0
52435,note_on,,,,,1,0,1,,,,,,0,,87,0
52440,note_on,,,,,5,0,1,,,,,,0,,92,96
52442,note_on,,,,,2,0,1,,,,,,0,,90,82
52458,note_on,,,,,16,0,1,,,,,,0,,90,0
52460,note_on,,,,,2,0,1,,,,,,0,,92,0
52469,note_on,,,,,9,0,1,,,,,,0,,93,87
52470,note_on,,,,,1,0,1,,,,,,0,,84,76
52470,note_on,,,,,0,0,1,,,,,,0,,87,84
52487,note_on,,,,,17,0,1,,,,,,0,,84,0
52490,note_on,,,,,3,0,1,,,,,,0,,93,0
52492,note_on,,,,,2,0,1,,,,,,0,,87,0
52495,note_on,,,,,3,0,1,,,,,,0,,92,106
52496,note_on,,,,,1,0,1,,,,,,0,,90,95
52518,note_on,,,,,0,0,1,,,,,,0,,92,0
52518,note_on,,,,,22,0,1,,,,,,0,,90,0
52525,note_on,,,,,7,0,1,,,,,,0,,93,86
52525,note_on,,,,,0,0,1,,,,,,0,,84,87
52526,note_on,,,,,1,0,1,,,,,,0,,87,90
52543,note_on,,,,,17,0,1,,,,,,0,,84,0
52545,note_on,,,,,2,0,1,,,,,,0,,87,0
52547,note_on,,,,,2,0,1,,,,,,0,,93,0
52550,note_on,,,,,3,0,1,,,,,,0,,92,98
52551,note_on,,,,,1,0,1,,,,,,0,,90,87
52568,note_on,,,,,17,0,1,,,,,,0,,90,0
52569,note_on,,,,,1,0,1,,,,,,0,,92,0
52578,note_on,,,,,9,0,1,,,,,,0,,93,81
52580,note_on,,,,,0,0,1,,,,,,0,,84,78
52580,note_on,,,,,2,0,1,,,,,,0,,87,82
52597,note_on,,,,,17,0,1,,,,,,0,,84,0
52597,note_on,,,,,0,0,1,,,,,,0,,87,0
52600,note_on,,,,,3,0,1,,,,,,0,,93,0
52608,note_on,,,,,8,0,1,,,,,,0,,92,95
52608,note_on,,,,,0,0,1,,,,,,0,,90,87
52624,note_on,,,,,16,0,1,,,,,,0,,90,0
52624,note_on,,,,,0,0,1,,,,,,0,,92,0
52629,note_on,,,,,5,0,1,,,,,,0,,93,84
52631,note_on,,,,,0,0,1,,,,,,0,,87,84
52631,note_on,,,,,2,0,1,,,,,,0,,84,81
52649,note_on,,,,,18,0,1,,,,,,0,,84,0
52651,note_on,,,,,2,0,1,,,,,,0,,87,0
52652,note_on,,,,,1,0,1,,,,,,0,,93,0
52659,note_on,,,,,7,0,1,,,,,,0,,92,95
52660,note_on,,,,,1,0,1,,,,,,0,,90,87
52677,note_on,,,,,17,0,1,,,,,,0,,90,0
52677,note_on,,,,,0,0,1,,,,,,0,,92,0
52684,note_on,,,,,7,0,1,,,,,,0,,93,84
52684,note_on,,,,,0,0,1,,,,,,0,,84,83
52686,note_on,,,,,2,0,1,,,,,,0,,87,86
52701,note_on,,,,,15,0,1,,,,,,0,,84,0
52706,note_on,,,,,5,0,1,,,,,,0,,93,0
52708,note_on,,,,,2,0,1,,,,,,0,,87,0
52712,note_on,,,,,4,0,1,,,,,,0,,92,99
52712,note_on,,,,,0,0,1,,,,,,0,,90,88
52729,note_on,,,,,17,0,1,,,,,,0,,90,0
