tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity,control,value
115128,note_on,48,0,3,,,,,,,,0,55,0,,
115128,note_on,48,0,2,,,,,,,,0,63,0,,
115140,note_on,0,0,2,,,,,,,,0,67,80,,
115140,note_on,0,0,3,,,,,,,,0,54,80,,
115140,note_on,12,0,2,,,,,,,,0,66,80,,
115140,note_on,12,0,3,,,,,,,,0,51,80,,
115152,note_on,0,0,1,,,,,,,,0,79,0,,
115152,note_on,192,0,4,,,,,,,,0,39,0,,
115152,note_on,0,0,4,,,,,,,,0,51,0,,
115152,note_on,173,0,1,,,,,,,,0,67,0,,
115188,note_on,48,0,3,,,,,,,,0,54,0,,
115188,note_on,48,0,2,,,,,,,,0,67,0,,
115188,note_on,0,0,2,,,,,,,,0,66,0,,
115188,note_on,0,0,3,,,,,,,,0,51,0,,
115200,note_on,0,0,4,,,,,,,,0,56,80,,
115200,note_on,48,0,4,,,,,,,,0,44,80,,
115200,note_on,0,0,1,,,,,,,,0,68,80,,
115200,note_on,48,0,1,,,,,,,,0,80,80,,
115202,control_change,2,0,1,,,,,,,,0,,,64,0
115217,control_change,15,0,1,,,,,,,,0,,,64,127
115260,note_on,72,0,3,,,,,,,,0,54,80,,
115260,note_on,72,0,2,,,,,,,,0,68,80,,
115260,note_on,0,0,2,,,,,,,,0,66,80,,
115260,note_on,0,0,3,,,,,,,,0,51,80,,
115308,note_on,0,0,2,,,,,,,,0,68,0,,
115308,note_on,48,0,2,,,,,,,,0,66,0,,
115308,note_on,0,0,3,,,,,,,,0,54,0,,
115308,note_on,48,0,3,,,,,,,,0,51,0,,
115320,note_on,12,0,2,,,,,,,,0,63,80,,
115320,note_on,12,0,3,,,,,,,,0,56,80,,
115368,note_on,48,0,3,,,,,,,,0,56,0,,
115368,note_on,48,0,2,,,,,,,,0,63,0,,
115380,note_on,0,0,3,,,,,,,,0,51,80,,
115380,note_on,12,0,2,,,,,,,,0,68,80,,
115380,note_on,0,0,2,,,,,,,,0,66,80,,
115380,note_on,12,0,3,,,,,,,,0,54,80,,
115392,note_on,0,0,4,,,,,,,,0,44,0,,
115392,note_on,192,0,4,,,,,,,,0,56,0,,
115392,note_on,175,0,1,,,,,,,,0,68,0,,
115392,note_on,0,0,1,,,,,,,,0,80,0,,
115428,note_on,48,0,3,,,,,,,,0,51,0,,
115428,note_on,48,0,2,,,,,,,,0,66,0,,
115428,note_on,0,0,3,,,,,,,,0,54,0,,
115428,note_on,0,0,2,,,,,,,,0,68,0,,
115440,note_on,0,0,1,,,,,,,,0,81,80,,
115440,note_on,48,0,1,,,,,,,,0,69,80,,
115440,note_on,0,0,4,,,,,,,,0,36,80,,
115440,note_on,48,0,4,,,,,,,,0,48,80,,
115446,control_change,6,0,1,,,,,,,,0,,,64,0
115467,control_change,21,0,1,,,,,,,,0,,,64,127
115500,note_on,0,0,3,,,,,,,,0,51,80,,
115500,note_on,72,0,2,,,,,,,,0,66,80,,
115500,note_on,72,0,3,,,,,,,,0,54,80,,
115500,note_on,0,0,2,,,,,,,,0,69,80,,
115548,note_on,0,0,3,,,,,,,,0,54,0,,
115548,note_on,48,0,3,,,,,,,,0,51,0,,
115548,note_on,48,0,2,,,,,,,,0,69,0,,
115548,note_on,0,0,2,,,,,,,,0,66,0,,
115560,note_on,12,0,2,,,,,,,,0,63,80,,
115560,note_on,12,0,3,,,,,,,,0,57,80,,
115608,note_on,48,0,3,,,,,,,,0,57,0,,
115608,note_on,48,0,2,,,,,,,,0,63,0,,
115620,note_on,12,0,2,,,,,,,,0,69,80,,
115620,note_on,12,0,3,,,,,,,,0,51,80,,
115620,note_on,0,0,2,,,,,,,,0,66,80,,
115620,note_on,0,0,3,,,,,,,,0,54,80,,
115632,note_on,192,0,4,,,,,,,,0,36,0,,
115632,note_on,165,0,1,,,,,,,,0,81,0,,
115632,note_on,0,0,1,,,,,,,,0,69,0,,
115632,note_on,0,0,4,,,,,,,,0,48,0,,
115668,note_on,48,0,2,,,,,,,,0,66,0,,
115668,note_on,0,0,2,,,,,,,,0,69,0,,
115668,note_on,48,0,3,,,,,,,,0,54,0,,
115668,note_on,0,0,3,,,,,,,,0,51,0,,
115676,control_change,44,0,1,,,,,,,,0,,,64,0
115680,note_on,4,0,1,,,,,,,,0,67,80,,
115680,note_on,0,0,4,,,,,,,,0,51,80,,
115680,note_on,48,0,4,,,,,,,,0,39,80,,
115680,note_on,0,0,1,,,,,,,,0,79,80,,
115692,control_change,12,0,1,,,,,,,,0,,,64,127
115740,note_on,72,0,3,,,,,,,,0,51,80,,
115740,note_on,0,0,3,,,,,,,,0,54,80,,
115740,note_on,0,0,2,,,,,,,,0,66,80,,
115740,note_on,72,0,2,,,,,,,,0,67,80,,
115788,note_on,0,0,3,,,,,,,,0,51,0,,
115788,note_on,48,0,2,,,,,,,,0,66,0,,
115788,note_on,48,0,3,,,,,,,,0,54,0,,
115788,note_on,0,0,2,,,,,,,,0,67,0,,
115800,note_on,12,0,3,,,,,,,,0,55,80,,
115800,note_on,12,0,2,,,,,,,,0,63,80,,
115848,note_on,48,0,3,,,,,,,,0,55,0,,
115848,note_on,48,0,2,,,,,,,,0,63,0,,
115860,note_on,12,0,3,,,,,,,,0,51,80,,
115860,note_on,0,0,2,,,,,,,,0,67,80,,
115860,note_on,12,0,2,,,,,,,,0,66,80,,
115860,note_on,0,0,3,,,,,,,,0,54,80,,
115872,note_on,0,0,1,,,,,,,,0,67,0,,
115872,note_on,180,0,1,,,,,,,,0,79,0,,
115872,note_on,0,0,4,,,,,,,,0,39,0,,
115872,note_on,192,0,4,,,,,,,,0,51,0,,
115908,note_on,0,0,3,,,,,,,,0,51,0,,
115908,note_on,0,0,2,,,,,,,,0,66,0,,
115908,note_on,48,0,2,,,,,,,,0,67,0,,
115908,note_on,48,0,3,,,,,,,,0,54,0,,
115916,control_change,44,0,1,,,,,,,,0,,,64,0
115920,note_on,4,0,1,,,,,,,,0,80,80,,
115920,note_on,0,0,4,,,,,,,,0,44,80,,
115920,note_on,0,0,1,,,,,,,,0,68,80,,
115920,note_on,48,0,4,,,,,,,,0,56,80,,
115959,control_change,39,0,1,,,,,,,,0,,,64,127
115980,note_on,72,0,3,,,,,,,,0,51,80,,
115980,note_on,0,0,3,,,,,,,,0,54,80,,
115980,note_on,0,0,2,,,,,,,,0,66,80,,
115980,note_on,72,0,2,,,,,,,,0,68,80,,
116028,note_on,48,0,2,,,,,,,,0,66,0,,
116028,note_on,48,0,3,,,,,,,,0,54,0,,
116028,note_on,0,0,3,,,,,,,,0,51,0,,
116028,note_on,0,0,2,,,,,,,,0,68,0,,
116040,note_on,12,0,2,,,,,,,,0,63,80,,
116040,note_on,12,0,3,,,,,,,,0,60,80,,
116088,note_on,48,0,3,,,,,,,,0,60,0,,
116088,note_on,48,0,2,,,,,,,,0,63,0,,
116100,note_on,0,0,2,,,,,,,,0,68,80,,
116100,note_on,0,0,3,,,,,,,,0,54,80,,
116100,note_on,12,0,3,,,,,,,,0,51,80,,
116100,note_on,12,0,2,,,,,,,,0,66,80,,
116112,note_on,0,0,1,,,,,,,,0,80,0,,
116112,note_on,0,0,4,,,,,,,,0,56,0,,
116112,note_on,153,0,1,,,,,,,,0,68,0,,
116112,note_on,192,0,4,,,,,,,,0,44,0,,
116148,note_on,0,0,2,,,,,,,,0,66,0,,
116148,note_on,0,0,3,,,,,,,,0,51,0,,
116148,note_on,48,0,3,,,,,,,,0,54,0,,
116148,note_on,48,0,2,,,,,,,,0,68,0,,
116160,note_on,48,0,4,,,,,,,,0,49,80,,
116160,control_change,48,0,1,,,,,,,,0,,,64,0
116160,note_on,0,0,1,,,,,,,,0,76,80,,
116160,note_on,0,0,4,,,,,,,,0,37,80,,
116160,note_on,0,0,1,,,,,,,,0,88,80,,
116220,note_on,0,0,3,,,,,,,,0,56,72,,
116220,note_on,72,0,3,,,,,,,,0,52,72,,
116220,note_on,72,0,2,,,,,,,,0,76,72,,
116220,note_on,0,0,2,,,,,,,,0,68,72,,
116224,control_change,64,0,1,,,,,,,,0,,,64,127
116268,note_on,0,0,3,,,,,,,,0,52,0,,
116268,note_on,48,0,3,,,,,,,,0,56,0,,
116268,note_on,48,0,2,,,,,,,,0,68,0,,
116268,note_on,0,0,2,,,,,,,,0,76,0,,
116280,note_on,12,0,2,,,,,,,,0,64,72,,
116280,note_on,12,0,3,,,,,,,,0,60,72,,
116328,note_on,48,0,3,,,,,,,,0,60,0,,
116328,note_on,48,0,2,,,,,,,,0,64,0,,
116340,note_on,0,0,2,,,,,,,,0,68,72,,
116340,note_on,0,0,3,,,,,,,,0,52,72,,
116340,note_on,12,0,3,,,,,,,,0,56,72,,
116340,note_on,12,0,2,,,,,,,,0,76,72,,
116388,note_on,0,0,2,,,,,,,,0,76,0,,
116388,note_on,0,0,3,,,,,,,,0,56,0,,
116388,note_on,48,0,2,,,,,,,,0,68,0,,
116388,note_on,48,0,3,,,,,,,,0,52,0,,
116400,note_on,12,0,3,,,,,,,,0,60,72,,
116400,note_on,12,0,2,,,,,,,,0,64,72,,
116448,note_on,48,0,3,,,,,,,,0,60,0,,
116448,note_on,48,0,2,,,,,,,,0,64,0,,
116460,note_on,0,0,3,,,,,,,,0,52,72,,
116460,note_on,0,0,2,,,,,,,,0,76,72,,
116460,note_on,12,0,3,,,,,,,,0,56,72,,
116460,note_on,12,0,2,,,,,,,,0,68,72,,
116508,note_on,0,0,2,,,,,,,,0,68,0,,
116508,note_on,48,0,2,,,,,,,,0,76,0,,
116508,note_on,0,0,3,,,,,,,,0,56,0,,
116508,note_on,48,0,3,,,,,,,,0,52,0,,
116520,note_on,12,0,3,,,,,,,,0,60,72,,
116520,note_on,12,0,2,,,,,,,,0,64,72,,
116568,note_on,48,0,2,,,,,,,,0,64,0,,
116568,note_on,48,0,3,,,,,,,,0,60,0,,
116580,note_on,0,0,3,,,,,,,,0,52,72,,
116580,note_on,12,0,3,,,,,,,,0,56,72,,
116580,note_on,12,0,2,,,,,,,,0,68,72,,
116580,note_on,0,0,2,,,,,,,,0,76,72,,
116628,note_on,48,0,2,,,,,,,,0,76,0,,
116628,note_on,0,0,2,,,,,,,,0,68,0,,
116628,note_on,48,0,3,,,,,,,,0,52,0,,
116628,note_on,0,0,3,,,,,,,,0,56,0,,
116640,note_on,12,0,3,,,,,,,,0,60,72,,
116640,note_on,12,0,2,,,,,,,,0,64,72,,
116688,note_on,48,0,3,,,,,,,,0,60,0,,
116688,note_on,48,0,2,,,,,,,,0,64,0,,
116700,note_on,0,0,3,,,,,,,,0,52,72,,
116700,note_on,12,0,3,,,,,,,,0,56,72,,
116700,note_on,12,0,2,,,,,,,,0,68,72,,
116700,note_on,0,0,2,,,,,,,,0,76,72,,
116736,note_on,0,0,1,,,,,,,,0,88,0,,
116736,note_on,0,0,4,,,,,,,,0,49,0,,
116736,note_on,576,0,4,,,,,,,,0,37,0,,
116736,note_on,512,0,1,,,,,,,,0,76,0,,
116748,note_on,48,0,2,,,,,,,,0,76,0,,
116748,note_on,48,0,3,,,,,,,,0,52,0,,
116748,note_on,0,0,3,,,,,,,,0,56,0,,
116748,note_on,0,0,2,,,,,,,,0,68,0,,
116760,note_on,12,0,2,,,,,,,,0,64,72,,
116760,note_on,12,0,3,,,,,,,,0,60,72,,
116808,note_on,48,0,3,,,,,,,,0,60,0,,
116808,note_on,48,0,2,,,,,,,,0,64,0,,
116820,note_on,12,0,2,,,,,,,,0,76,72,,
116820,note_on,0,0,2,,,,,,,,0,68,72,,
116820,note_on,0,0,3,,,,,,,,0,56,72,,
116820,note_on,12,0,3,,,,,,,,0,52,72,,
116868,note_on,48,0,3,,,,,,,,0,56,0,,
116868,note_on,48,0,2,,,,,,,,0,68,0,,
116868,note_on,0,0,2,,,,,,,,0,76,0,,
116868,note_on,0,0,3,,,,,,,,0,52,0,,
116869,control_change,133,0,1,,,,,,,,0,,,64,0
116880,note_on,11,0,1,,,,,,,,0,89,80,,
116880,note_on,0,0,1,,,,,,,,0,77,80,,
116880,note_on,144,0,4,,,,,,,,0,37,80,,
116880,note_on,0,0,4,,,,,,,,0,49,80,,
116912,control_change,32,0,1,,,,,,,,0,,,64,127
116940,note_on,0,0,3,,,,,,,,0,56,72,,
116940,note_on,72,0,2,,,,,,,,0,77,72,,
116940,note_on,72,0,3,,,,,,,,0,53,72,,
116940,note_on,0,0,2,,,,,,,,0,68,72,,
116988,note_on,48,0,2,,,,,,,,0,68,0,,
116988,note_on,0,0,3,,,,,,,,0,53,0,,
116988,note_on,0,0,2,,,,,,,,0,77,0,,
116988,note_on,48,0,3,,,,,,,,0,56,0,,
117000,note_on,12,0,3,,,,,,,,0,61,72,,
117000,note_on,12,0,2,,,,,,,,0,65,72,,
117048,note_on,48,0,3,,,,,,,,0,61,0,,
117048,note_on,48,0,2,,,,,,,,0,65,0,,
117060,note_on,12,0,3,,,,,,,,0,53,72,,
117060,note_on,0,0,3,,,,,,,,0,56,72,,
117060,note_on,0,0,2,,,,,,,,0,68,72,,
117060,note_on,12,0,2,,,,,,,,0,77,72,,
117108,note_on,48,0,3,,,,,,,,0,56,0,,
117108,note_on,0,0,2,,,,,,,,0,77,0,,
117108,note_on,48,0,2,,,,,,,,0,68,0,,
117108,note_on,0,0,3,,,,,,,,0,53,0,,
117120,note_on,12,0,2,,,,,,,,0,65,72,,
117120,note_on,12,0,3,,,,,,,,0,61,72,,
117168,note_on,48,0,3,,,,,,,,0,61,0,,
117168,note_on,48,0,2,,,,,,,,0,65,0,,
117180,note_on,12,0,3,,,,,,,,0,53,72,,
117180,note_on,12,0,2,,,,,,,,0,77,72,,
117180,note_on,0,0,2,,,,,,,,0,68,72,,
117180,note_on,0,0,3,,,,,,,,0,56,72,,
117228,note_on,48,0,3,,,,,,,,0,56,0,,
117228,note_on,0,0,3,,,,,,,,0,53,0,,
117228,note_on,0,0,2,,,,,,,,0,77,0,,
117228,note_on,48,0,2,,,,,,,,0,68,0,,
117240,note_on,12,0,3,,,,,,,,0,61,72,,
117240,note_on,12,0,2,,,,,,,,0,65,72,,
117264,note_on,352,0,1,,,,,,,,0,77,0,,
117264,note_on,0,0,1,,,,,,,,0,89,0,,
117264,note_on,384,0,4,,,,,,,,0,49,0,,
117264,note_on,0,0,4,,,,,,,,0,37,0,,
117288,note_on,48,0,3,,,,,,,,0,61,0,,
117288,note_on,48,0,2,,,,,,,,0,65,0,,
117300,note_on,12,0,2,,,,,,,,0,77,72,,
117300,note_on,0,0,3,,,,,,,,0,56,72,,
117300,note_on,0,0,2,,,,,,,,0,68,72,,
117300,note_on,12,0,3,,,,,,,,0,53,72,,
117342,control_change,78,0,1,,,,,,,,0,,,64,0
117348,note_on,0,0,2,,,,,,,,0,77,0,,
117348,note_on,0,0,3,,,,,,,,0,53,0,,
117348,note_on,48,0,2,,,,,,,,0,68,0,,
117348,note_on,48,0,3,,,,,,,,0,56,0,,
117360,note_on,0,0,1,,,,,,,,0,73,80,,
117360,note_on,0,0,4,,,,,,,,0,53,80,,
117360,note_on,96,0,4,,,,,,,,0,41,80,,
117360,note_on,18,0,1,,,,,,,,0,85,80,,
117378,control_change,18,0,1,,,,,,,,0,,,64,127
117420,note_on,72,0,3,,,,,,,,0,56,72,,
117420,note_on,0,0,3,,,,,,,,0,53,72,,
117420,note_on,72,0,2,,,,,,,,0,68,72,,
117420,note_on,0,0,2,,,,,,,,0,73,72,,
117468,note_on,48,0,2,,,,,,,,0,73,0,,
117468,note_on,0,0,2,,,,,,,,0,68,0,,
117468,note_on,0,0,3,,,,,,,,0,56,0,,
117468,note_on,48,0,3,,,,,,,,0,53,0,,
117480,note_on,12,0,3,,,,,,,,0,61,72,,
117480,note_on,12,0,2,,,,,,,,0,65,72,,
117528,note_on,48,0,3,,,,,,,,0,61,0,,
117528,note_on,48,0,2,,,,,,,,0,65,0,,
117540,note_on,0,0,3,,,,,,,,0,56,72,,
117540,note_on,12,0,2,,,,,,,,0,68,72,,
117540,note_on,0,0,2,,,,,,,,0,73,72,,
117540,note_on,12,0,3,,,,,,,,0,53,72,,
117552,note_on,192,0,4,,,,,,,,0,53,0,,
117552,note_on,0,0,4,,,,,,,,0,41,0,,
117552,note_on,174,0,1,,,,,,,,0,73,0,,
117552,note_on,0,0,1,,,,,,,,0,85,0,,
117588,note_on,48,0,2,,,,,,,,0,73,0,,
117588,note_on,0,0,2,,,,,,,,0,68,0,,
117588,note_on,48,0,3,,,,,,,,0,56,0,,
117588,note_on,0,0,3,,,,,,,,0,53,0,,
117600,note_on,48,0,4,,,,,,,,0,48,80,,
117600,note_on,0,0,1,,,,,,,,0,70,80,,
117600,note_on,0,0,4,,,,,,,,0,36,80,,
117600,note_on,0,0,1,,,,,,,,0,82,80,,
117600,control_change,48,0,1,,,,,,,,0,,,64,0
117627,control_change,27,0,1,,,,,,,,0,,,64,127
117660,note_on,0,0,3,,,,,,,,0,54,80,,
117660,note_on,72,0,3,,,,,,,,0,51,80,,
117660,note_on,0,0,2,,,,,,,,0,66,80,,
117660,note_on,72,0,2,,,,,,,,0,70,80,,
117708,note_on,48,0,2,,,,,,,,0,66,0,,
117708,note_on,48,0,3,,,,,,,,0,54,0,,
117708,note_on,0,0,2,,,,,,,,0,70,0,,
117708,note_on,0,0,3,,,,,,,,0,51,0,,
117720,note_on,12,0,3,,,,,,,,0,58,80,,
117720,note_on,12,0,2,,,,,,,,0,63,80,,
117768,note_on,48,0,3,,,,,,,,0,58,0,,
117768,note_on,48,0,2,,,,,,,,0,63,0,,
117780,note_on,12,0,2,,,,,,,,0,70,80,,
117780,note_on,12,0,3,,,,,,,,0,51,80,,
117780,note_on,0,0,2,,,,,,,,0,66,80,,
117780,note_on,0,0,3,,,,,,,,0,54,80,,
117792,note_on,165,0,1,,,,,,,,0,70,0,,
117792,note_on,0,0,1,,,,,,,,0,82,0,,
117792,note_on,192,0,4,,,,,,,,0,36,0,,
117792,note_on,0,0,4,,,,,,,,0,48,0,,
117828,note_on,0,0,3,,,,,,,,0,51,0,,
117828,note_on,48,0,3,,,,,,,,0,54,0,,
117828,note_on,48,0,2,,,,,,,,0,66,0,,
117828,note_on,0,0,2,,,,,,,,0,70,0,,
117838,control_change,46,0,1,,,,,,,,0,,,64,0
117840,note_on,0,0,4,,,,,,,,0,51,80,,
117840,note_on,2,0,1,,,,,,,,0,67,80,,
117840,note_on,48,0,4,,,,,,,,0,39,80,,
117840,note_on,0,0,1,,,,,,,,0,79,80,,
117859,control_change,19,0,1,,,,,,,,0,,,64,127
117900,note_on,0,0,2,,,,,,,,0,67,80,,
117900,note_on,0,0,3,,,,,,,,0,54,80,,
117900,note_on,72,0,2,,,,,,,,0,66,80,,
117900,note_on,72,0,3,,,,,,,,0,51,80,,
117948,note_on,0,0,2,,,,,,,,0,66,0,,
117948,note_on,48,0,2,,,,,,,,0,67,0,,
117948,note_on,0,0,3,,,,,,,,0,51,0,,
117948,note_on,48,0,3,,,,,,,,0,54,0,,
117960,note_on,12,0,3,,,,,,,,0,55,80,,
117960,note_on,12,0,2,,,,,,,,0,63,80,,
118008,note_on,48,0,3,,,,,,,,0,55,0,,
118008,note_on,48,0,2,,,,,,,,0,63,0,,
118020,note_on,12,0,3,,,,,,,,0,54,80,,
118020,note_on,0,0,2,,,,,,,,0,66,80,,
118020,note_on,12,0,2,,,,,,,,0,67,80,,
118020,note_on,0,0,3,,,,,,,,0,51,80,,
118032,note_on,192,0,4,,,,,,,,0,51,0,,
118032,note_on,0,0,4,,,,,,,,0,39,0,,
118032,note_on,173,0,1,,,,,,,,0,79,0,,
118032,note_on,0,0,1,,,,,,,,0,67,0,,
118068,note_on,48,0,2,,,,,,,,0,66,0,,
118068,note_on,48,0,3,,,,,,,,0,51,0,,
118068,note_on,0,0,3,,,,,,,,0,54,0,,
118068,note_on,0,0,2,,,,,,,,0,67,0,,
118080,note_on,0,0,4,,,,,,,,0,44,80,,
118080,note_on,48,0,4,,,,,,,,0,56,80,,
118080,note_on,0,0,1,,,,,,,,0,68,80,,
118080,control_change,48,0,1,,,,,,,,0,,,64,0
118080,note_on,0,0,1,,,,,,,,0,80,80,,
118103,control_change,23,0,1,,,,,,,,0,,,64,127
118140,note_on,72,0,2,,,,,,,,0,66,80,,
118140,note_on,0,0,3,,,,,,,,0,54,80,,
118140,note_on,0,0,2,,,,,,,,0,68,80,,
118140,note_on,72,0,3,,,,,,,,0,51,80,,
118188,note_on,0,0,3,,,,,,,,0,51,0,,
118188,note_on,48,0,2,,,,,,,,0,68,0,,
118188,note_on,0,0,2,,,,,,,,0,66,0,,
118188,note_on,48,0,3,,,,,,,,0,54,0,,
118200,note_on,12,0,3,,,,,,,,0,56,80,,
118200,note_on,12,0,2,,,,,,,,0,63,80,,
118248,note_on,48,0,2,,,,,,,,0,63,0,,
118248,note_on,48,0,3,,,,,,,,0,56,0,,
118260,note_on,0,0,3,,,,,,,,0,54,80,,
118260,note_on,0,0,2,,,,,,,,0,68,80,,
118260,note_on,12,0,3,,,,,,,,0,51,80,,
118260,note_on,12,0,2,,,,,,,,0,66,80,,
118272,note_on,169,0,1,,,,,,,,0,80,0,,
118272,note_on,0,0,1,,,,,,,,0,68,0,,
118272,note_on,0,0,4,,,,,,,,0,56,0,,
118272,note_on,192,0,4,,,,,,,,0,44,0,,
118308,note_on,0,0,2,,,,,,,,0,66,0,,
118308,note_on,48,0,2,,,,,,,,0,68,0,,
118308,note_on,48,0,3,,,,,,,,0,54,0,,
118308,note_on,0,0,3,,,,,,,,0,51,0,,
118318,control_change,46,0,1,,,,,,,,0,,,64,0
118320,note_on,0,0,1,,,,,,,,0,69,80,,
118320,note_on,48,0,4,,,,,,,,0,48,80,,
118320,note_on,0,0,4,,,,,,,,0,36,80,,
118320,note_on,2,0,1,,,,,,,,0,81,80,,
118339,control_change,19,0,1,,,,,,,,0,,,64,127
118380,note_on,72,0,2,,,,,,,,0,69,80,,
118380,note_on,0,0,3,,,,,,,,0,51,80,,
118380,note_on,0,0,2,,,,,,,,0,66,80,,
118380,note_on,72,0,3,,,,,,,,0,54,80,,
118428,note_on,0,0,3,,,,,,,,0,54,0,,
118428,note_on,48,0,3,,,,,,,,0,51,0,,
118428,note_on,0,0,2,,,,,,,,0,69,0,,
118428,note_on,48,0,2,,,,,,,,0,66,0,,
118440,note_on,12,0,2,,,,,,,,0,63,80,,
118440,note_on,12,0,3,,,,,,,,0,57,80,,
118488,note_on,48,0,3,,,,,,,,0,57,0,,
118488,note_on,48,0,2,,,,,,,,0,63,0,,
118500,note_on,12,0,2,,,,,,,,0,66,80,,
118500,note_on,0,0,3,,,,,,,,0,51,80,,
118500,note_on,0,0,2,,,,,,,,0,69,80,,
118500,note_on,12,0,3,,,,,,,,0,54,80,,
118512,note_on,0,0,4,,,,,,,,0,48,0,,
118512,note_on,192,0,4,,,,,,,,0,36,0,,
118512,note_on,0,0,1,,,,,,,,0,81,0,,
118512,note_on,173,0,1,,,,,,,,0,69,0,,
118548,note_on,48,0,2,,,,,,,,0,69,0,,
118548,note_on,48,0,3,,,,,,,,0,51,0,,
118548,note_on,0,0,2,,,,,,,,0,66,0,,
118548,note_on,0,0,3,,,,,,,,0,54,0,,
118560,note_on,0,0,4,,,,,,,,0,51,80,,
118560,control_change,48,0,1,,,,,,,,0,,,64,0
118560,note_on,0,0,1,,,,,,,,0,79,80,,
118560,note_on,0,0,1,,,,,,,,0,67,80,,
118560,note_on,48,0,4,,,,,,,,0,39,80,,
118583,control_change,23,0,1,,,,,,,,0,,,64,127
118620,note_on,0,0,3,,,,,,,,0,54,80,,
118620,note_on,72,0,3,,,,,,,,0,51,80,,
118620,note_on,72,0,2,,,,,,,,0,67,80,,
118620,note_on,0,0,2,,,,,,,,0,66,80,,
118668,note_on,0,0,2,,,,,,,,0,67,0,,
118668,note_on,48,0,3,,,,,,,,0,54,0,,
118668,note_on,0,0,3,,,,,,,,0,51,0,,
118668,note_on,48,0,2,,,,,,,,0,66,0,,
118680,note_on,12,0,3,,,,,,,,0,55,80,,
118680,note_on,12,0,2,,,,,,,,0,63,80,,
118728,note_on,48,0,2,,,,,,,,0,63,0,,
118728,note_on,48,0,3,,,,,,,,0,55,0,,
118740,note_on,0,0,2,,,,,,,,0,66,80,,
118740,note_on,12,0,2,,,,,,,,0,67,80,,
118740,note_on,12,0,3,,,,,,,,0,54,80,,
118740,note_on,0,0,3,,,,,,,,0,51,80,,
118752,note_on,169,0,1,,,,,,,,0,67,0,,
118752,note_on,0,0,4,,,,,,,,0,39,0,,
118752,note_on,0,0,1,,,,,,,,0,79,0,,
118752,note_on,192,0,4,,,,,,,,0,51,0,,
118788,note_on,0,0,2,,,,,,,,0,67,0,,
118788,note_on,0,0,3,,,,,,,,0,54,0,,
118788,note_on,48,0,3,,,,,,,,0,51,0,,
118788,note_on,48,0,2,,,,,,,,0,66,0,,
118798,control_change,46,0,1,,,,,,,,0,,,64,0
118800,note_on,0,0,1,,,,,,,,0,80,80,,
118800,note_on,0,0,4,,,,,,,,0,44,80,,
118800,note_on,48,0,4,,,,,,,,0,56,80,,
118800,note_on,2,0,1,,,,,,,,0,68,80,,
118819,control_change,19,0,1,,,,,,,,0,,,64,127
118860,note_on,72,0,3,,,,,,,,0,51,80,,
118860,note_on,0,0,2,,,,,,,,0,66,80,,
118860,note_on,0,0,3,,,,,,,,0,54,80,,
118860,note_on,72,0,2,,,,,,,,0,68,80,,
118908,note_on,0,0,2,,,,,,,,0,68,0,,
118908,note_on,48,0,2,,,,,,,,0,66,0,,
118908,note_on,0,0,3,,,,,,,,0,51,0,,
118908,note_on,48,0,3,,,,,,,,0,54,0,,
118920,note_on,12,0,3,,,,,,,,0,60,80,,
118920,note_on,12,0,2,,,,,,,,0,63,80,,
118968,note_on,48,0,3,,,,,,,,0,60,0,,
118968,note_on,48,0,2,,,,,,,,0,63,0,,
118980,note_on,12,0,2,,,,,,,,0,66,80,,
118980,note_on,0,0,3,,,,,,,,0,54,80,,
118980,note_on,0,0,2,,,,,,,,0,68,80,,
118980,note_on,12,0,3,,,,,,,,0,51,80,,
118992,note_on,192,0,4,,,,,,,,0,44,0,,
118992,note_on,0,0,4,,,,,,,,0,56,0,,
118992,note_on,173,0,1,,,,,,,,0,80,0,,
118992,note_on,0,0,1,,,,,,,,0,68,0,,
119028,note_on,0,0,2,,,,,,,,0,66,0,,
119028,note_on,48,0,2,,,,,,,,0,68,0,,
119028,note_on,48,0,3,,,,,,,,0,54,0,,
119028,note_on,0,0,3,,,,,,,,0,51,0,,
119040,note_on,48,0,4,,,,,,,,0,49,80,,
119040,control_change,48,0,1,,,,,,,,0,,,64,0
119040,note_on,0,0,1,,,,,,,,0,88,80,,
119040,note_on,0,0,4,,,,,,,,0,37,80,,
119040,note_on,0,0,1,,,,,,,,0,76,80,,
119065,control_change,25,0,1,,,,,,,,0,,,64,127
119100,note_on,0,0,3,,,,,,,,0,56,72,,
119100,note_on,72,0,3,,,,,,,,0,52,72,,
119100,note_on,72,0,2,,,,,,,,0,68,72,,
119100,note_on,0,0,2,,,,,,,,0,76,72,,
119148,note_on,0,0,2,,,,,,,,0,68,0,,
119148,note_on,48,0,3,,,,,,,,0,56,0,,
119148,note_on,0,0,3,,,,,,,,0,52,0,,
119148,note_on,48,0,2,,,,,,,,0,76,0,,
119160,note_on,12,0,2,,,,,,,,0,64,72,,
119160,note_on,12,0,3,,,,,,,,0,60,72,,
119208,note_on,48,0,3,,,,,,,,0,60,0,,
119208,note_on,48,0,2,,,,,,,,0,64,0,,
119220,note_on,0,0,2,,,,,,,,0,76,72,,
119220,note_on,12,0,2,,,,,,,,0,68,72,,
119220,note_on,12,0,3,,,,,,,,0,56,72,,
